dataset,frame,gt_range,gcx,gcy,gw,gh,n_boxes,old_hit,new_hit
frametop,frametop_000054_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000055_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000056_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000057_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000058_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000059_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000060_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000061_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000062_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000063_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000064_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000065_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000066_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000067_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000068_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000069_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000070_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000071_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000072_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000073_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000074_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000075_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000076_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000077_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000078_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000079_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000080_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000081_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000082_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000083_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000084_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000085_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000086_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000087_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000088_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000089_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000090_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000091_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000092_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000093_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000094_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000095_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000096_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000097_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000098_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000099_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000100_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000101_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000102_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000103_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000104_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000105_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000106_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000107_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000108_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000109_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000110_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000111_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000112_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000113_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000114_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000115_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000116_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000117_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000118_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000119_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000120_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000121_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000122_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000123_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000124_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000125_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000126_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000127_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000128_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000129_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000130_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000131_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000132_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000133_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000134_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000135_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000136_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000137_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000138_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000139_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000140_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000141_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000142_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000143_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000144_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000145_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000146_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000147_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000148_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000149_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000150_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000151_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000152_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000153_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000154_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000155_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000156_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000157_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000158_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000159_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000160_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000161_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000162_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000163_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000164_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000165_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000166_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000167_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000168_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000169_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000170_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000171_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000172_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000173_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000174_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000175_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000176_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000177_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000178_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000179_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000180_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000181_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000182_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000183_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000184_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000185_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000186_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000187_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000188_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000189_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000190_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000191_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000192_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000193_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000194_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000195_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000196_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000197_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000198_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000199_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000200_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000201_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000202_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000203_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000204_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000205_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000206_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000207_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000208_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000209_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000210_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000211_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000212_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000213_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000214_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000215_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000216_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000217_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000218_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000219_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000220_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000221_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000222_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000223_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000224_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000225_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000226_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000227_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000228_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000229_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000230_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000231_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000232_r012.0_pos,12.0,640.0,58.2,20.0,20.0,8,0,1
frametop,frametop_000233_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000234_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000235_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000236_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000237_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000238_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000239_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000240_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000241_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000242_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000243_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000244_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000245_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000246_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000247_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000248_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000249_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000250_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000251_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000252_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000253_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000254_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000255_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000256_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000257_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000258_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000259_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000260_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000261_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000262_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000263_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000264_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000265_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000266_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000267_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000268_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000269_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000270_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000271_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000272_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000273_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000274_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000275_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000276_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000277_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000278_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000279_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000280_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000281_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000282_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000283_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000284_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000285_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000286_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000287_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000288_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000289_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000290_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000291_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000292_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000293_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000294_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000295_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000296_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000297_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000298_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000299_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000300_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000301_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000302_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000303_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000304_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000305_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000306_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000307_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000308_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000309_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000310_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000311_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000312_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000313_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000314_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000315_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000316_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000317_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000318_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000319_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000320_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000321_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000322_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000323_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000324_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000325_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000326_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000327_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000328_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000329_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000330_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000331_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000332_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000333_r016.0_pos,16.0,640.0,58.2,15.0,15.0,4,0,1
frametop,frametop_000334_r020.0_pos,20.0,640.0,58.2,12.0,12.0,4,0,1
frametop,frametop_000335_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000336_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000337_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000338_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000339_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000340_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000341_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000342_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000343_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000344_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000345_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000346_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000347_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000348_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000349_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000350_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000351_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000352_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000353_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000354_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000355_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000356_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000357_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000358_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000359_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000360_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000361_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000362_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
frametop,frametop_000363_r020.0_pos,20.0,640.0,58.2,12.0,12.0,3,0,1
